L-28-fourth	0.7430484533464292
L-28-second	0.4286878598307112
L-28-third	0.41051352720646167
R-28-fifth	1.373905892567122
R-28-first	1.314576405712128
R-28-fourth	3.2617512334384213
R-28-second	0.96124691526595
R-28-third	3.200489336250541
L-29-fifth	2.157122707229151
L-29-first	4.053227337476377
L-29-fourth	0.975663543695572
L-29-second	0.6553917299503015
L-29-third	0.7377224810019887
R-29-fifth	0.9937263937717195
R-29-first	2.1510160784584236
R-29-fourth	5.773778159107289
R-29-second	1.122382958876519
R-29-third	5.922204097683616
L-3-fifth	1.2244409081069414
L-3-first	2.272084587193275
L-3-fourth	0.5110270206580285
L-3-second	0.7685680548586706
L-3-third	0.4473713832381807
R-3-fifth	0.8312296383862502
R-3-first	2.508903680267335
R-3-fourth	0.4860518720729469
R-3-second	0.8376328927284336
R-3-third	0.5546381342400583
L-30-fifth	2.4123187972912024
L-30-first	12.76954056516846
L-30-fourth	1.2496004226016757
L-30-second	2.340068798537818
L-30-third	1.3806703971911582
R-30-fifth	5.640476360379487
R-30-first	8.144719214318739
R-30-fourth	4.09911195864972
R-30-second	1.744102008832677
R-30-third	2.6784097432068847
L-31-fifth	6.237634857798873
L-31-first	3.2232069356759396
L-31-fourth	3.4732775878970994
L-31-second	1.2474990234349514
L-31-third	0.814774493315445
R-31-fifth	12.94106557094654
R-31-first	11.703844126288558
R-31-fourth	17.433571342760317
R-31-second	16.95814206928381
R-31-third	19.085167742895365
L-32-fifth	6.003839504828043
L-32-first	9.564704079398698
L-32-fourth	4.147878718530817
L-32-second	7.33728849955139
L-32-third	5.336592366501792
R-32-fifth	4.634331670706745
R-32-first	9.922937874782097
R-32-fourth	2.4857130664453067
R-32-second	0.7893787811505442
R-32-third	1.3631035775486626
L-33-fifth	0.8896202697265353
L-33-first	4.8942255763601485
L-33-fourth	5.647577917943966
L-33-second	0.9888173543129476
L-33-third	6.1228435252547335
R-33-fifth	1.1748726281667234
R-33-first	5.055189813617628
R-33-fourth	0.7304113774798584
R-33-second	0.638102179798303
R-33-third	0.9389735335812125
L-34-fifth	1.8393381061063945
L-34-first	4.484220555622469
L-34-fourth	1.2837743694639459
L-34-second	0.6845720222167946
L-34-third	0.7228751124405959
R-34-fifth	0.5883456873883187
R-34-first	1.9938313298081234
R-34-fourth	0.38591136241774365
R-34-second	0.8828280419087221
R-34-third	0.41290946213240426
L-35-fifth	7.667579781191212
L-35-first	10.0009697752988
L-35-fourth	4.412754728650609
L-35-second	4.54356490436334
L-35-third	3.2995395568221872
R-35-fifth	12.56079344159991
R-35-first	14.627799954489285
R-35-fourth	16.726213813074583
R-35-second	15.700721887026615
R-35-third	17.961256597006145
L-4-fifth	20.69198051371254
L-4-first	20.919319298947208
L-4-fourth	27.278935607964744
L-4-second	27.60496176207685
L-4-third	29.65148962293298
R-4-fifth	20.882826227442756
R-4-first	21.448580165061582
R-4-fourth	25.36505157455898
R-4-second	26.69604807107322
R-4-third	27.86122117869174
L-5-fifth	1.200534013806954
L-5-first	4.254459578277545
L-5-fourth	0.7756364541077746
L-5-second	0.8527757151888304
L-5-third	0.7328899473299814
R-5-fifth	14.472798908909517
R-5-first	15.600188751866868
R-5-fourth	16.914775247906285
R-5-second	14.278338156223876
R-5-third	16.297837224354883
L-6-fifth	1.7643386720670755
L-6-first	7.541219126801297
L-6-fourth	0.9697926326829885
L-6-second	1.5666192827521233
L-6-third	0.705981447857603
R-6-fifth	1.0866905044139752
R-6-first	5.552815996966554
R-6-fourth	0.3225215567920069
R-6-second	1.0706885423897583
R-6-third	0.48699162749865377
L-7-fifth	3.2773273768803586
L-7-first	8.111345543135881
L-7-fourth	3.414436079051332
L-7-second	1.6873562058189338
L-7-third	2.147543159747897
R-7-fifth	2.5908600788277525
R-7-first	11.666230600700402
R-7-fourth	3.7347579949282426
R-7-second	3.735823532641324
R-7-third	4.027048266687537
L-8-fifth	13.209211989043244
L-8-first	12.524460117001954
L-8-fourth	16.907458880377472
L-8-second	16.668406309930837
L-8-third	18.42776182539988
R-8-fifth	0.5540202799401299
R-8-first	3.107332013375167
R-8-fourth	1.1128705601164715
R-8-second	1.0944336182887837
R-8-third	1.300533036957331
L-9-fifth	1.429157692531764
L-9-first	2.949255621181859
L-9-fourth	0.5180707778444278
L-9-second	0.9005708300444151
L-9-third	0.4968049786384235
R-9-fifth	0.94870917587672
R-9-first	1.5673562230766689
R-9-fourth	0.6837803017072404
R-9-second	1.1045088043205624
R-9-third	0.7981983409355417
